id,timestamp,transaction_type,token,amount
8354,1520188369,WITHDRAWAL,BTC,0.226071
8355,1520188312,DEPOSIT,ETH,0.055393
8356,1520188220,DEPOSIT,BTC,0.660865
8357,1520188195,WITHDRAWAL,XRP,0.446499
8358,1520188191,WITHDRAWAL,ETH,0.887022
8359,1520188170,WITHDRAWAL,BTC,0.79626
8360,1520188098,WITHDRAWAL,XRP,0.920724
8361,1520188021,DEPOSIT,BTC,0.900033
8362,1520187976,DEPOSIT,XRP,0.433574
8363,1520187906,WITHDRAWAL,BTC,0.101094
8364,1520187830,DEPOSIT,ETH,0.352615
8365,1520187810,DEPOSIT,BTC,0.231781
8366,1520187780,DEPOSIT,XRP,0.805259
8367,1520187734,DEPOSIT,ETH,0.10161
8368,1520187637,DEPOSIT,XRP,0.135001
8369,1520187566,DEPOSIT,BTC,0.729286
8370,1520187489,DEPOSIT,BTC,0.148199
8371,1520187449,WITHDRAWAL,BTC,0.161889
8372,1520187416,DEPOSIT,XRP,0.215325
8373,1520187415,WITHDRAWAL,BTC,0.523407
8374,1520187374,WITHDRAWAL,BTC,0.224254
8375,1520187320,DEPOSIT,BTC,0.49802
8376,1520187221,WITHDRAWAL,ETH,0.342137
8377,1520187212,WITHDRAWAL,XRP,0.265882
8378,1520187191,DEPOSIT,XRP,0.302095
8379,1520187191,WITHDRAWAL,XRP,0.142193
8380,1520187104,DEPOSIT,ETH,0.462481
8381,1520187075,WITHDRAWAL,XRP,0.035627
8382,1520187017,WITHDRAWAL,XRP,0.421882
8383,1520186956,DEPOSIT,ETH,0.340949
8384,1520186937,DEPOSIT,XRP,0.410035
8385,1520186885,DEPOSIT,ETH,0.655516
8386,1520186862,WITHDRAWAL,BTC,0.637598
8387,1520186833,WITHDRAWAL,XRP,0.667017
8388,1520186758,WITHDRAWAL,ETH,0.529868
8389,1520186757,DEPOSIT,ETH,0.378567
8390,1520186672,WITHDRAWAL,XRP,0.690034
8391,1520186579,DEPOSIT,ETH,0.307
8392,1520186511,DEPOSIT,ETH,0.315297
8393,1520186505,DEPOSIT,BTC,0.735523
8394,1520186476,DEPOSIT,BTC,0.254879
8395,1520186426,WITHDRAWAL,ETH,0.285676
8396,1520186341,DEPOSIT,BTC,0.669144
8397,1520186335,DEPOSIT,BTC,0.715674
8398,1520186247,WITHDRAWAL,XRP,0.127462
8399,1520186153,DEPOSIT,BTC,0.826493
8400,1520186111,DEPOSIT,XRP,0.307161
8401,1520186091,DEPOSIT,BTC,0.534987
8402,1520185992,WITHDRAWAL,XRP,0.881847
8403,1520185986,WITHDRAWAL,XRP,0.112166
8404,1520185928,DEPOSIT,ETH,0.108456
8405,1520185855,DEPOSIT,XRP,0.884838
8406,1520185844,WITHDRAWAL,BTC,0.898294
8407,1520185787,DEPOSIT,ETH,0.029175
8408,1520185694,DEPOSIT,BTC,0.389525
8409,1520185650,DEPOSIT,ETH,0.966523
8410,1520185637,DEPOSIT,BTC,0.485319
8411,1520185590,WITHDRAWAL,ETH,0.397595
8412,1520185498,WITHDRAWAL,BTC,0.586748
8413,1520185454,WITHDRAWAL,ETH,0.632608
8414,1520185426,DEPOSIT,BTC,0.041096
8415,1520185424,DEPOSIT,BTC,0.646613
8416,1520185381,WITHDRAWAL,BTC,0.653195
8417,1520185313,DEPOSIT,XRP,0.466106
8418,1520185246,DEPOSIT,XRP,0.795427
8419,1520185211,DEPOSIT,ETH,0.131639
8420,1520185170,DEPOSIT,BTC,0.270937
8421,1520185155,WITHDRAWAL,XRP,0.837742
8422,1520185078,WITHDRAWAL,BTC,0.727375
8423,1520185064,DEPOSIT,BTC,0.320076
8424,1520184998,DEPOSIT,ETH,0.046589
8425,1520184968,DEPOSIT,ETH,0.225778
8426,1520184912,DEPOSIT,ETH,0.68089
8427,1520184854,DEPOSIT,XRP,0.879051
8428,1520184795,WITHDRAWAL,BTC,0.674257
8429,1520184725,WITHDRAWAL,ETH,0.546814
8430,1520184672,WITHDRAWAL,XRP,0.740646
8431,1520184668,WITHDRAWAL,XRP,0.554708
8432,1520184613,WITHDRAWAL,BTC,0.670839
8433,1520184515,DEPOSIT,XRP,0.321035
8434,1520184496,WITHDRAWAL,ETH,0.81819
8435,1520184485,DEPOSIT,XRP,0.441888
8436,1520184411,WITHDRAWAL,BTC,0.780602
8437,1520184359,WITHDRAWAL,ETH,0.936871
8438,1520184341,WITHDRAWAL,ETH,0.095156
8439,1520184338,DEPOSIT,BTC,0.1002
8440,1520184294,DEPOSIT,BTC,0.292387
8441,1520184242,WITHDRAWAL,XRP,0.087826
8442,1520184174,DEPOSIT,XRP,0.542714
8443,1520184109,DEPOSIT,BTC,0.297363
8444,1520184086,DEPOSIT,BTC,0.125563
8445,1520184026,DEPOSIT,XRP,0.985858
8446,1520183941,WITHDRAWAL,XRP,0.830651
8447,1520183930,DEPOSIT,XRP,0.277937
8448,1520183873,DEPOSIT,XRP,0.966452
8449,1520183845,DEPOSIT,ETH,0.57502
8450,1520183844,DEPOSIT,BTC,0.874332
8451,1520183840,WITHDRAWAL,ETH,0.60275
8452,1520183744,WITHDRAWAL,BTC,0.698716
8453,1520183738,WITHDRAWAL,ETH,0.919034
8454,1520183705,WITHDRAWAL,ETH,0.178775
8455,1520183651,WITHDRAWAL,BTC,0.360995
8456,1520183560,DEPOSIT,BTC,0.8458
8457,1520183542,DEPOSIT,BTC,0.245354
8458,1520183533,WITHDRAWAL,ETH,0.855922
8459,1520183483,DEPOSIT,BTC,0.473199
8460,1520183447,DEPOSIT,BTC,0.421586
8461,1520183353,WITHDRAWAL,BTC,0.660145
8462,1520183279,WITHDRAWAL,XRP,0.215732
8463,1520183266,WITHDRAWAL,XRP,0.397014
8464,1520183228,DEPOSIT,XRP,0.395911
8465,1520183222,DEPOSIT,BTC,0.676146
8466,1520183151,DEPOSIT,ETH,0.019027
8467,1520183085,WITHDRAWAL,BTC,0.264398
8468,1520183078,WITHDRAWAL,BTC,0.585287
8469,1520183051,WITHDRAWAL,ETH,0.563069
8470,1520182975,DEPOSIT,BTC,0.863026
8471,1520182945,DEPOSIT,XRP,0.318139
8472,1520182938,DEPOSIT,BTC,0.589058
8473,1520182857,DEPOSIT,XRP,0.011817
8474,1520182819,WITHDRAWAL,BTC,0.502923
8475,1520182726,DEPOSIT,XRP,0.239396
8476,1520182700,DEPOSIT,XRP,0.82594
8477,1520182647,WITHDRAWAL,ETH,0.716262
8478,1520182560,WITHDRAWAL,XRP,0.534535
8479,1520182500,WITHDRAWAL,ETH,0.151874
8480,1520182401,DEPOSIT,XRP,0.697804
8481,1520182347,DEPOSIT,BTC,0.235392
8482,1520182249,WITHDRAWAL,XRP,0.116163
8483,1520182249,DEPOSIT,ETH,0.414927
8484,1520182222,DEPOSIT,ETH,0.210951
8485,1520182159,DEPOSIT,BTC,0.399177
8486,1520182116,DEPOSIT,ETH,0.520366
8487,1520182027,WITHDRAWAL,ETH,0.377956
8488,1520182019,WITHDRAWAL,BTC,0.082538
8489,1520182002,DEPOSIT,BTC,0.509883
8490,1520181984,DEPOSIT,ETH,0.325323
8491,1520181904,WITHDRAWAL,ETH,0.423289
8492,1520181835,DEPOSIT,BTC,0.390035
8493,1520181741,WITHDRAWAL,ETH,0.203309
8494,1520181683,WITHDRAWAL,BTC,0.489562
8495,1520181608,DEPOSIT,ETH,0.954858
8496,1520181559,WITHDRAWAL,BTC,0.656161
8497,1520181471,DEPOSIT,ETH,0.616959
8498,1520181422,DEPOSIT,ETH,0.59641
8499,1520181379,WITHDRAWAL,BTC,0.467329
8500,1520181353,DEPOSIT,BTC,0.247794
8501,1520181255,DEPOSIT,XRP,0.134381
8502,1520181238,DEPOSIT,XRP,0.433667
8503,1520181204,DEPOSIT,ETH,0.356502
8504,1520181167,DEPOSIT,XRP,0.635308
8505,1520181069,DEPOSIT,ETH,0.436724
8506,1520180999,DEPOSIT,BTC,0.964705
8507,1520180999,DEPOSIT,ETH,0.437708
8508,1520180916,DEPOSIT,BTC,0.682475
8509,1520180898,WITHDRAWAL,BTC,0.581422
8510,1520180801,DEPOSIT,BTC,0.525446
8511,1520180785,DEPOSIT,XRP,0.497609
8512,1520180744,WITHDRAWAL,BTC,0.181457
8513,1520180699,WITHDRAWAL,ETH,0.139985
8514,1520180609,WITHDRAWAL,ETH,0.296357
8515,1520180561,WITHDRAWAL,XRP,0.905145
8516,1520180541,WITHDRAWAL,BTC,0.070541
8517,1520180527,DEPOSIT,ETH,0.806784
8518,1520180449,DEPOSIT,XRP,0.761578
8519,1520180442,WITHDRAWAL,XRP,0.965337
8520,1520180406,WITHDRAWAL,BTC,0.653894
8521,1520180378,DEPOSIT,BTC,0.843578
8522,1520180315,DEPOSIT,ETH,0.450118
8523,1520180245,DEPOSIT,ETH,0.429697
8524,1520180245,WITHDRAWAL,BTC,0.901636
8525,1520180172,WITHDRAWAL,BTC,0.066875
8526,1520180094,DEPOSIT,BTC,0.386877
8527,1520180073,DEPOSIT,ETH,0.064211
8528,1520180005,DEPOSIT,BTC,0.038368
8529,1520179967,WITHDRAWAL,BTC,0.62688
8530,1520179944,DEPOSIT,XRP,0.889754
8531,1520179941,DEPOSIT,BTC,0.256461
8532,1520179917,WITHDRAWAL,XRP,0.953721
8533,1520179853,WITHDRAWAL,XRP,0.05416
8534,1520179811,WITHDRAWAL,XRP,0.245219
8535,1520179778,DEPOSIT,BTC,0.703786
8536,1520179724,WITHDRAWAL,ETH,0.746363
8537,1520179679,WITHDRAWAL,XRP,0.092073
8538,1520179622,DEPOSIT,XRP,0.447416
8539,1520179571,WITHDRAWAL,BTC,0.495289
8540,1520179516,DEPOSIT,BTC,0.601614
8541,1520179498,WITHDRAWAL,XRP,0.500095
8542,1520179454,DEPOSIT,BTC,0.389091
8543,1520179419,DEPOSIT,XRP,0.862426
8544,1520179406,DEPOSIT,XRP,0.445803
8545,1520179335,DEPOSIT,BTC,0.484545
8546,1520179254,DEPOSIT,BTC,0.901022
8547,1520179217,DEPOSIT,XRP,0.798811
8548,1520179122,WITHDRAWAL,BTC,0.882907
8549,1520179048,DEPOSIT,XRP,0.206559
8550,1520178974,WITHDRAWAL,XRP,0.703749
8551,1520178928,DEPOSIT,XRP,0.522912
8552,1520178829,WITHDRAWAL,XRP,0.630019
8553,1520178768,DEPOSIT,BTC,0.116782
8554,1520178680,DEPOSIT,BTC,0.239422
8555,1520178624,DEPOSIT,XRP,0.602005
8556,1520178531,DEPOSIT,BTC,0.827074
8557,1520178440,DEPOSIT,BTC,0.092907
8558,1520178368,DEPOSIT,ETH,0.677591
8559,1520178331,DEPOSIT,ETH,0.849734
8560,1520178277,DEPOSIT,XRP,0.76651
8561,1520178205,DEPOSIT,BTC,0.203494
8562,1520178162,DEPOSIT,XRP,0.307042
8563,1520178082,WITHDRAWAL,ETH,0.885043
8564,1520177995,DEPOSIT,BTC,0.859849
8565,1520177992,WITHDRAWAL,BTC,0.128674
8566,1520177983,WITHDRAWAL,XRP,0.156437
8567,1520177926,WITHDRAWAL,BTC,0.731527
8568,1520177918,DEPOSIT,XRP,0.8416
8569,1520177862,DEPOSIT,XRP,0.453299
8570,1520177811,WITHDRAWAL,XRP,0.652564
8571,1520177796,DEPOSIT,XRP,0.310314
8572,1520177727,WITHDRAWAL,BTC,0.702835
8573,1520177706,WITHDRAWAL,BTC,0.034689
8574,1520177617,WITHDRAWAL,BTC,0.886813
8575,1520177599,DEPOSIT,BTC,0.75909
8576,1520177524,DEPOSIT,XRP,0.80387
8577,1520177481,WITHDRAWAL,BTC,0.297289
8578,1520177417,WITHDRAWAL,BTC,0.249622
8579,1520177397,WITHDRAWAL,ETH,0.81548
8580,1520177336,DEPOSIT,BTC,0.611341
8581,1520177317,WITHDRAWAL,ETH,0.94283
8582,1520177276,WITHDRAWAL,XRP,0.586624
8583,1520177216,WITHDRAWAL,BTC,0.534927
8584,1520177191,WITHDRAWAL,XRP,0.628036
8585,1520177110,DEPOSIT,ETH,0.655238
8586,1520177057,DEPOSIT,ETH,0.610943
8587,1520176987,DEPOSIT,ETH,0.232318
8588,1520176894,DEPOSIT,BTC,0.47271
8589,1520176886,DEPOSIT,ETH,0.778296
8590,1520176871,DEPOSIT,XRP,0.263241
8591,1520176815,DEPOSIT,XRP,0.252886
8592,1520176773,WITHDRAWAL,XRP,0.619779
8593,1520176697,WITHDRAWAL,BTC,0.532107
8594,1520176620,DEPOSIT,ETH,0.002891
8595,1520176575,WITHDRAWAL,ETH,0.3319
8596,1520176562,WITHDRAWAL,XRP,0.831661
8597,1520176500,WITHDRAWAL,XRP,0.999362
8598,1520176431,DEPOSIT,ETH,0.226045
8599,1520176398,DEPOSIT,BTC,0.583228
8600,1520176373,WITHDRAWAL,BTC,0.217084
8601,1520176333,DEPOSIT,ETH,0.65719
8602,1520176277,DEPOSIT,BTC,0.496773
8603,1520176194,DEPOSIT,BTC,0.782133
8604,1520176141,DEPOSIT,ETH,0.777595
8605,1520176108,DEPOSIT,BTC,0.408265
8606,1520176064,WITHDRAWAL,ETH,0.120308
8607,1520176013,WITHDRAWAL,XRP,0.58575
8608,1520176003,WITHDRAWAL,XRP,0.800718
8609,1520175921,DEPOSIT,ETH,0.401367
8610,1520175826,DEPOSIT,XRP,0.296285
8611,1520175776,DEPOSIT,XRP,0.366982
8612,1520175714,DEPOSIT,ETH,0.175696
8613,1520175708,DEPOSIT,ETH,0.343239
8614,1520175687,DEPOSIT,XRP,0.79465
8615,1520175655,WITHDRAWAL,XRP,0.695539
8616,1520175566,WITHDRAWAL,BTC,0.141048
8617,1520175507,WITHDRAWAL,ETH,0.02461
8618,1520175456,DEPOSIT,BTC,0.912098
8619,1520175380,DEPOSIT,XRP,0.239284
8620,1520175309,WITHDRAWAL,BTC,0.676928
8621,1520175258,DEPOSIT,BTC,0.698098
8622,1520175188,DEPOSIT,BTC,0.568999
8623,1520175125,DEPOSIT,XRP,0.408197
8624,1520175059,DEPOSIT,BTC,0.677591
8625,1520175006,WITHDRAWAL,BTC,0.299116
8626,1520174915,WITHDRAWAL,XRP,0.299503
8627,1520174899,DEPOSIT,XRP,0.094045
8628,1520174817,WITHDRAWAL,ETH,0.655824
8629,1520174743,DEPOSIT,BTC,0.399812
8630,1520174686,DEPOSIT,XRP,0.096132
8631,1520174649,WITHDRAWAL,ETH,0.907077
8632,1520174631,WITHDRAWAL,ETH,0.024176
8633,1520174623,WITHDRAWAL,BTC,0.64045
8634,1520174591,DEPOSIT,XRP,0.967771
8635,1520174556,WITHDRAWAL,BTC,0.63102
8636,1520174483,DEPOSIT,BTC,0.038052
8637,1520174409,DEPOSIT,XRP,0.552124
8638,1520174369,DEPOSIT,ETH,0.590876
8639,1520174280,DEPOSIT,ETH,0.935179
8640,1520174235,DEPOSIT,BTC,0.27419
8641,1520174181,DEPOSIT,BTC,0.958833
8642,1520174107,WITHDRAWAL,ETH,0.485221
8643,1520174048,WITHDRAWAL,ETH,0.963341
8644,1520173989,DEPOSIT,XRP,0.394881
8645,1520173894,DEPOSIT,ETH,0.099774
8646,1520173894,DEPOSIT,XRP,0.156819
8647,1520173822,DEPOSIT,BTC,0.106689
8648,1520173747,DEPOSIT,XRP,0.495563
8649,1520173719,WITHDRAWAL,BTC,0.587868
8650,1520173691,DEPOSIT,BTC,0.274355
8651,1520173643,DEPOSIT,BTC,0.075994
8652,1520173547,DEPOSIT,BTC,0.196975
8653,1520173451,DEPOSIT,ETH,0.037945
8654,1520173416,DEPOSIT,XRP,0.634001
8655,1520173377,DEPOSIT,BTC,0.44824
8656,1520173357,DEPOSIT,XRP,0.551028
8657,1520173293,WITHDRAWAL,ETH,0.909552
8658,1520173219,WITHDRAWAL,BTC,0.519211
8659,1520173175,DEPOSIT,BTC,0.350038
8660,1520173136,WITHDRAWAL,BTC,0.285546
8661,1520173092,WITHDRAWAL,BTC,0.612555
8662,1520172995,WITHDRAWAL,BTC,0.248653
8663,1520172941,DEPOSIT,BTC,0.737442
8664,1520172870,WITHDRAWAL,ETH,0.437395
8665,1520172843,WITHDRAWAL,BTC,0.709727
8666,1520172751,WITHDRAWAL,BTC,0.995516
8667,1520172724,DEPOSIT,XRP,0.613074
8668,1520172659,WITHDRAWAL,BTC,0.597253
8669,1520172565,DEPOSIT,BTC,0.352987
8670,1520172516,WITHDRAWAL,ETH,0.930263
8671,1520172498,WITHDRAWAL,ETH,0.295852
8672,1520172435,DEPOSIT,ETH,0.680485
8673,1520172359,WITHDRAWAL,ETH,0.452674
8674,1520172288,DEPOSIT,BTC,0.648282
8675,1520172250,WITHDRAWAL,BTC,0.871498
8676,1520172234,DEPOSIT,ETH,0.68227
8677,1520172231,DEPOSIT,XRP,0.26864
8678,1520172209,DEPOSIT,ETH,0.660847
8679,1520172177,DEPOSIT,XRP,0.172286
8680,1520172140,DEPOSIT,XRP,0.549248
8681,1520172106,WITHDRAWAL,XRP,0.390776
8682,1520172061,WITHDRAWAL,ETH,0.438625
8683,1520171982,DEPOSIT,XRP,0.716017
8684,1520171956,WITHDRAWAL,ETH,0.110227
8685,1520171935,WITHDRAWAL,ETH,0.676457
8686,1520171859,DEPOSIT,BTC,0.902712
8687,1520171841,DEPOSIT,BTC,0.704005
8688,1520171758,DEPOSIT,ETH,0.913928
8689,1520171751,DEPOSIT,XRP,0.202334
8690,1520171700,DEPOSIT,XRP,0.876612
8691,1520171687,WITHDRAWAL,XRP,0.464333
8692,1520171632,WITHDRAWAL,ETH,0.530499
8693,1520171613,DEPOSIT,ETH,0.171166
8694,1520171581,DEPOSIT,XRP,0.451888
8695,1520171545,WITHDRAWAL,BTC,0.447962
8696,1520171528,DEPOSIT,XRP,0.65195
8697,1520171495,WITHDRAWAL,BTC,0.679953
8698,1520171428,DEPOSIT,BTC,0.110905
8699,1520171344,DEPOSIT,BTC,0.247529
8700,1520171286,DEPOSIT,XRP,0.946356
8701,1520171227,WITHDRAWAL,XRP,0.488073
8702,1520171164,DEPOSIT,BTC,0.867687
8703,1520171070,DEPOSIT,BTC,0.669227
8704,1520170978,DEPOSIT,XRP,0.58461
8705,1520170888,WITHDRAWAL,ETH,0.24479
8706,1520170826,DEPOSIT,ETH,0.256048
8707,1520170807,WITHDRAWAL,ETH,0.861429
8708,1520170711,DEPOSIT,XRP,0.205189
8709,1520170687,WITHDRAWAL,BTC,0.121678
8710,1520170662,WITHDRAWAL,ETH,0.611611
8711,1520170589,DEPOSIT,BTC,0.625456
8712,1520170525,WITHDRAWAL,BTC,0.627219
8713,1520170433,DEPOSIT,ETH,0.415938
8714,1520170365,DEPOSIT,BTC,0.576719
8715,1520170303,WITHDRAWAL,ETH,0.252776
8716,1520170223,WITHDRAWAL,BTC,0.492352
8717,1520170173,DEPOSIT,ETH,0.917153
8718,1520170116,WITHDRAWAL,BTC,0.376129
8719,1520170080,DEPOSIT,XRP,0.672213
8720,1520170057,WITHDRAWAL,BTC,0.995277
8721,1520170038,DEPOSIT,BTC,0.939601
8722,1520169979,WITHDRAWAL,BTC,0.989324
8723,1520169896,DEPOSIT,BTC,0.757804
8724,1520169836,DEPOSIT,BTC,0.72684
8725,1520169786,DEPOSIT,XRP,0.142816
8726,1520169752,WITHDRAWAL,XRP,0.48162
8727,1520169688,DEPOSIT,BTC,0.680471
8728,1520169646,WITHDRAWAL,XRP,0.505469
8729,1520169602,WITHDRAWAL,BTC,0.672674
8730,1520169526,DEPOSIT,BTC,0.419832
8731,1520169427,WITHDRAWAL,BTC,0.826227
8732,1520169360,DEPOSIT,ETH,0.813469
8733,1520169265,WITHDRAWAL,BTC,0.860668
8734,1520169213,DEPOSIT,BTC,0.634048
8735,1520169156,DEPOSIT,BTC,0.973787
8736,1520169129,WITHDRAWAL,XRP,0.723978
8737,1520169043,WITHDRAWAL,BTC,0.378148
8738,1520169024,DEPOSIT,BTC,0.614364
8739,1520168994,WITHDRAWAL,ETH,0.862549
8740,1520168928,DEPOSIT,ETH,0.835546
8741,1520168839,WITHDRAWAL,BTC,0.146026
8742,1520168808,WITHDRAWAL,BTC,0.379258
8743,1520168785,DEPOSIT,XRP,0.642376
8744,1520168739,WITHDRAWAL,XRP,0.427771
8745,1520168705,DEPOSIT,BTC,0.306846
8746,1520168675,DEPOSIT,BTC,0.619202
8747,1520168640,DEPOSIT,ETH,0.451982
8748,1520168621,DEPOSIT,XRP,0.975092
8749,1520168536,WITHDRAWAL,ETH,0.455687
8750,1520168528,DEPOSIT,ETH,0.242788
8751,1520168443,WITHDRAWAL,ETH,0.296836
8752,1520168366,WITHDRAWAL,XRP,0.520641
8753,1520168321,DEPOSIT,ETH,0.378957
8754,1520168253,DEPOSIT,BTC,0.920976
8755,1520168192,WITHDRAWAL,ETH,0.635523
8756,1520168109,WITHDRAWAL,ETH,0.99488
8757,1520168043,DEPOSIT,BTC,0.067795
8758,1520167955,DEPOSIT,ETH,0.877882
8759,1520167955,WITHDRAWAL,BTC,0.847934
8760,1520167912,DEPOSIT,XRP,0.470871
8761,1520167818,DEPOSIT,BTC,0.545469
8762,1520167782,DEPOSIT,XRP,0.416242
8763,1520167709,DEPOSIT,XRP,0.013173
8764,1520167650,WITHDRAWAL,XRP,0.387219
8765,1520167649,WITHDRAWAL,BTC,0.34235
8766,1520167581,DEPOSIT,BTC,0.571596
8767,1520167494,DEPOSIT,BTC,0.649532
8768,1520167470,WITHDRAWAL,XRP,0.266079
8769,1520167442,DEPOSIT,XRP,0.371801
8770,1520167403,DEPOSIT,BTC,0.758433
8771,1520167402,WITHDRAWAL,BTC,0.182617
8772,1520167400,DEPOSIT,XRP,0.30714
8773,1520167342,WITHDRAWAL,BTC,0.508615
8774,1520167335,WITHDRAWAL,XRP,0.35081
8775,1520167297,WITHDRAWAL,BTC,0.799874
8776,1520167224,DEPOSIT,BTC,0.755593
8777,1520167160,WITHDRAWAL,BTC,0.72014
8778,1520167119,DEPOSIT,BTC,0.453431
8779,1520167105,WITHDRAWAL,BTC,0.654029
8780,1520167062,DEPOSIT,ETH,0.453089
8781,1520166967,DEPOSIT,XRP,0.418159
8782,1520166943,DEPOSIT,XRP,0.326804
8783,1520166934,DEPOSIT,ETH,0.79055
8784,1520166917,DEPOSIT,BTC,0.7998
8785,1520166853,DEPOSIT,XRP,0.648212
8786,1520166762,WITHDRAWAL,BTC,0.933231
8787,1520166756,WITHDRAWAL,ETH,0.656082
8788,1520166722,DEPOSIT,ETH,0.27863
8789,1520166699,DEPOSIT,BTC,0.002733
8790,1520166655,WITHDRAWAL,ETH,0.026888
8791,1520166593,DEPOSIT,BTC,0.793884
8792,1520166545,WITHDRAWAL,ETH,0.529416
8793,1520166496,WITHDRAWAL,ETH,0.064465
8794,1520166491,DEPOSIT,XRP,0.978309
8795,1520166424,WITHDRAWAL,ETH,0.119429
8796,1520166389,WITHDRAWAL,BTC,0.694222
8797,1520166347,WITHDRAWAL,BTC,0.71694
8798,1520166261,WITHDRAWAL,BTC,0.790006
8799,1520166245,WITHDRAWAL,BTC,0.455531
8800,1520166202,DEPOSIT,XRP,0.11543
8801,1520166115,WITHDRAWAL,BTC,0.348918
8802,1520166039,WITHDRAWAL,XRP,0.292017
8803,1520165949,DEPOSIT,XRP,0.781248
8804,1520165913,DEPOSIT,XRP,0.519083
8805,1520165858,DEPOSIT,XRP,0.476322
8806,1520165781,WITHDRAWAL,BTC,0.448613
8807,1520165702,WITHDRAWAL,ETH,0.781103
8808,1520165645,DEPOSIT,BTC,0.527684
8809,1520165575,WITHDRAWAL,ETH,0.777065
8810,1520165544,WITHDRAWAL,ETH,0.710401
8811,1520165481,WITHDRAWAL,BTC,0.449434
8812,1520165391,WITHDRAWAL,XRP,0.624359
8813,1520165383,DEPOSIT,BTC,0.609694
8814,1520165316,WITHDRAWAL,BTC,0.102015
8815,1520165255,DEPOSIT,ETH,0.121064
8816,1520165192,DEPOSIT,BTC,0.865658
8817,1520165138,DEPOSIT,BTC,0.396016
8818,1520165058,DEPOSIT,ETH,0.320179
8819,1520165009,DEPOSIT,XRP,0.158567
8820,1520164928,WITHDRAWAL,XRP,0.436371
8821,1520164893,DEPOSIT,ETH,0.806324
8822,1520164838,WITHDRAWAL,BTC,0.76948
8823,1520164777,WITHDRAWAL,XRP,0.399973
8824,1520164705,DEPOSIT,XRP,0.060817
8825,1520164630,DEPOSIT,BTC,0.290023
8826,1520164609,WITHDRAWAL,XRP,0.548748
8827,1520164571,WITHDRAWAL,BTC,0.353073
8828,1520164569,WITHDRAWAL,BTC,0.61807
8829,1520164475,WITHDRAWAL,ETH,0.148155
8830,1520164461,DEPOSIT,ETH,0.932969
8831,1520164407,DEPOSIT,XRP,0.263704
8832,1520164308,WITHDRAWAL,XRP,0.754162
8833,1520164255,DEPOSIT,BTC,0.333945
8834,1520164216,DEPOSIT,BTC,0.876948
8835,1520164216,WITHDRAWAL,XRP,0.21985
8836,1520164134,DEPOSIT,ETH,0.60001
8837,1520164059,DEPOSIT,BTC,0.196805
8838,1520164031,DEPOSIT,XRP,0.245047
8839,1520163935,WITHDRAWAL,BTC,0.635068
8840,1520163929,DEPOSIT,BTC,0.32121
8841,1520163832,DEPOSIT,ETH,0.871862
8842,1520163771,DEPOSIT,BTC,0.780424
8843,1520163684,DEPOSIT,BTC,0.759894
8844,1520163645,DEPOSIT,ETH,0.262545
8845,1520163636,WITHDRAWAL,BTC,0.251936
8846,1520163548,WITHDRAWAL,BTC,0.676396
8847,1520163510,DEPOSIT,BTC,0.626283
8848,1520163478,DEPOSIT,ETH,0.377722
8849,1520163382,DEPOSIT,ETH,0.864575
8850,1520163321,WITHDRAWAL,XRP,0.066944
8851,1520163284,DEPOSIT,XRP,0.169878
8852,1520163229,WITHDRAWAL,BTC,0.312751
8853,1520163170,WITHDRAWAL,XRP,0.211156
8854,1520163120,DEPOSIT,BTC,0.191882
8855,1520163115,WITHDRAWAL,BTC,0.990674
8856,1520163073,WITHDRAWAL,XRP,0.110189
8857,1520163061,DEPOSIT,BTC,0.721222
8858,1520162965,DEPOSIT,XRP,0.565145
8859,1520162949,DEPOSIT,XRP,0.300426
8860,1520162856,DEPOSIT,BTC,0.675598
8861,1520162805,DEPOSIT,XRP,0.690449
8862,1520162735,DEPOSIT,ETH,0.956815
8863,1520162711,DEPOSIT,BTC,0.681313
8864,1520162619,DEPOSIT,BTC,0.287986
8865,1520162595,DEPOSIT,BTC,0.770275
8866,1520162546,WITHDRAWAL,BTC,0.766044
8867,1520162472,DEPOSIT,BTC,0.963569
8868,1520162446,WITHDRAWAL,BTC,0.804365
8869,1520162432,WITHDRAWAL,ETH,0.267586
8870,1520162412,DEPOSIT,XRP,0.136074
8871,1520162388,DEPOSIT,ETH,0.399828
8872,1520162346,DEPOSIT,ETH,0.377631
8873,1520162287,DEPOSIT,BTC,0.397942
8874,1520162237,WITHDRAWAL,BTC,0.91716
8875,1520162138,WITHDRAWAL,ETH,0.710544
8876,1520162137,DEPOSIT,BTC,0.569075
8877,1520162114,DEPOSIT,ETH,0.597651
8878,1520162065,DEPOSIT,BTC,0.24042
8879,1520161984,DEPOSIT,BTC,0.29425
8880,1520161938,WITHDRAWAL,BTC,0.77979
8881,1520161935,WITHDRAWAL,XRP,0.877701
8882,1520161865,DEPOSIT,ETH,0.359596
8883,1520161779,DEPOSIT,BTC,0.404947
8884,1520161717,WITHDRAWAL,XRP,0.824424
8885,1520161647,WITHDRAWAL,BTC,0.03325
8886,1520161567,WITHDRAWAL,XRP,0.439313
8887,1520161479,WITHDRAWAL,BTC,0.760465
8888,1520161392,DEPOSIT,ETH,0.835282
8889,1520161366,DEPOSIT,ETH,0.710515
8890,1520161315,WITHDRAWAL,XRP,0.842643
8891,1520161224,DEPOSIT,BTC,0.39834
8892,1520161155,DEPOSIT,ETH,0.999241
8893,1520161112,WITHDRAWAL,BTC,0.796021
